controller_label,seed0,episode_id,max_R
normal,3000,344,0.4535293804342712
normal,3000,345,0.0969463033836818
normal,3000,346,0.4405589016601708
normal,3000,347,0.5595128126672934
normal,3000,348,0.1572141352921132
normal,3000,349,0.5094692058389261
normal,3000,350,0.4511378090263995
normal,3000,351,0.0968893297913252
normal,3000,352,0.4342035217046289
normal,3000,353,0.4442726495539827
normal,3000,354,0.3872442985896479
normal,3000,355,0.4440629818190214
normal,3000,356,0.5089322053313394
normal,3000,357,0.5526759656278121
normal,3000,358,0.4691036218916599
normal,3000,359,0.4331959078314019
normal,3000,360,0.4285200285914608
normal,3000,361,0.3936718069187528
normal,3000,362,0.5137585726560232
normal,3000,363,0.1688017872962521
normal,3000,364,0.4207157158478717
normal,3000,365,0.3908987384986474
normal,3000,366,0.4711338166954139
normal,3000,367,0.5221761342728313
normal,3000,368,0.1554709580013591
normal,3000,369,0.4680811970949496
normal,3000,370,0.4527773045723874
normal,3000,371,0.4985852974396971
normal,3000,372,0.4415474528590717
normal,3000,373,0.4402695558506021
normal,3000,374,0.4300437807307065
normal,3000,375,0.3279047328440116
normal,3000,376,0.4350854122011689
normal,3000,377,0.4900478979129557
normal,3000,378,0.1530709580013591
normal,3000,379,0.5182087568916091
normal,3000,380,0.2464165290352127
normal,3000,381,0.4354260113064285
normal,3000,382,0.5375997327215613
normal,3000,383,0.4727184291863929
normal,3000,384,0.574634230393824
normal,3000,385,0.3194763563736471
normal,3000,386,0.4378256770981057
normal,3000,387,0.0915863625207323
normal,3000,388,0.4688938410289935
normal,3000,389,0.276666726921483
normal,3000,390,0.4357264449766557
normal,3000,391,0.4082818758696242
normal,3000,392,0.5035151115936887
normal,3000,393,0.5231078886672538
normal,3000,394,0.3025450251002845
normal,3000,395,0.5155122697259517
normal,3000,396,0.4629902745695637
normal,3000,397,0.4760914373530388
normal,3000,398,0.0952220118943797
normal,3000,399,0.4618396505210134
normal,3000,400,0.1177649542281699
normal,3000,401,0.4560902692928788
normal,3000,402,0.3333069163375461
normal,3000,403,0.2241776704236433
normal,3000,404,0.4546288421032916
normal,3000,405,0.5469059741502845
normal,3000,406,0.5035164350395326
normal,3000,407,0.5363868317784357
normal,3000,408,0.4405687169762558
normal,3000,409,0.4406829377851429
normal,3000,410,0.4249941562671244
normal,3000,411,0.4107156245720331
normal,3000,412,0.4425271083393279
normal,3000,413,0.4115146867025085
normal,3000,414,0.4703633277338465
normal,3000,415,0.1017166389293176
normal,3000,416,0.4740958392865352
normal,3000,417,0.4437458271340404
normal,3000,418,0.4369490006848729
normal,3000,419,0.2766163802162257
normal,3000,420,0.4630362407951621
normal,3000,421,0.5333590790563955
normal,3000,422,0.4562018693542937
normal,3000,423,0.4428010022435124
normal,3000,424,0.5765117536927781
normal,3000,425,0.4538382295410015
normal,3000,426,0.4377376718542626
normal,3000,427,0.1782984479006854
normal,3000,428,0.4332348454518344
normal,3000,429,0.4495579182248148
normal,3000,430,0.4538355027568324
normal,3000,431,0.4400633009775672
normal,3000,432,0.1530709580013591
normal,3000,433,0.473790161655243
normal,3000,434,0.1351309128158598
normal,3000,435,0.5345011573822331
normal,3000,436,0.2228562241366131
normal,3000,437,0.4558932051137522
normal,3000,438,0.4408526107046785
normal,3000,439,0.4572451825494662
normal,3000,440,0.5074204910811605
normal,3000,441,0.4381151237356178
normal,3000,442,0.4310684343884028
normal,3000,443,0.4703948653695542
normal,3000,444,0.4630254696722698
normal,3000,445,0.4197422803422012
normal,3000,446,0.4320034202949478
normal,3000,447,0.0939863625207323
normal,3000,448,0.4374283066112615
normal,3000,449,0.4280159260317085
normal,3000,450,0.4786332313595504
normal,3000,451,0.1729903907750506
normal,3000,452,0.223260945108528
normal,3000,453,0.5302620110180633
normal,3000,454,0.4387124093162877
normal,3000,455,0.1712017872962521
normal,3000,456,0.4353524021709088
normal,3000,457,0.4647869680423794
normal,3000,458,0.4506488609968002
normal,3000,459,0.4463651669502649
normal,3000,460,0.4201204320410391
normal,3000,461,0.4222107599126856
normal,3000,462,0.5346678969477928
normal,3000,463,0.2200364857981363
normal,3000,464,0.3667184959331379
normal,3000,465,0.4705321178201542
normal,3000,466,0.4495837176269301
normal,3000,467,0.4639887276440685
normal,3000,468,0.3772806782740024
normal,3000,469,0.4431578034459406
normal,3000,470,0.4439263190013229
normal,3000,471,0.4481089741642588
normal,3000,472,0.4204294607108777
normal,3000,473,0.4353070453192506
normal,3000,474,0.4860554261804763
normal,3000,475,0.5468188632560577
normal,3000,476,0.4882547817514075
normal,3000,477,0.1559413303786525
normal,3000,478,0.4365369235558431
normal,3000,479,0.2976883694893938
normal,3000,480,0.2210537114627727
normal,3000,481,0.5286060894593546
normal,3000,482,0.1548141352921132
normal,3000,483,0.5155838211908019
normal,3000,484,0.5090537408282987
normal,3000,485,0.1733460299584567
normal,3000,486,0.4906464650670526
normal,3000,487,0.5439846126197434
normal,3000,488,0.3083629210665175
normal,3000,489,0.3596608264111092
normal,3000,490,0.1806304850412767
normal,3000,491,0.2340575790476852
normal,3000,492,0.3389825562616571
normal,3000,493,0.4386550897278633
normal,3000,494,0.190285285078888
normal,3000,495,0.0926333913759428
normal,3000,496,0.4488102756762195
normal,3000,497,0.4390371016434533
normal,3000,498,0.3938665614674997
normal,3000,499,0.5361296191925613
normal,3000,500,0.4349745026096557
normal,3000,501,0.4474662458927032
normal,3000,502,0.4231663230752633
normal,3000,503,0.3718711680388775
normal,3000,504,0.1502130866335939
normal,3000,505,0.3550824086586988
normal,3000,506,0.4373575319860481
normal,3000,507,0.4504313857897482
normal,3000,508,0.4287939403208766
normal,3000,509,0.3854364263248606
normal,3000,510,0.4410994127236446
normal,3000,511,0.2160836575954274
normal,3000,512,0.4832408757315981
normal,3000,513,0.5552335808396394
normal,3000,514,0.421756754657251
normal,3000,515,0.458229289791509
normal,3000,516,0.1571961872166764
normal,3000,517,0.4964275592847471
normal,3000,518,0.4382807693214046
normal,3000,519,0.4839699022238559
normal,3000,520,0.4341914997232351
normal,3000,521,0.4400662838875736
normal,3000,522,0.4491445995098501
normal,3000,523,0.5409889232268645
normal,3000,524,0.4419597561501857
normal,3000,525,0.5618959877858274
normal,3000,526,0.4316626823957445
normal,3000,527,0.4330826945538005
normal,3000,528,0.4354740156909258
normal,3000,529,0.4261162835177207
normal,3000,530,0.1905842294840006
normal,3000,531,0.4374011422405107
normal,3000,532,0.2401063036169477
normal,3000,533,0.1807063643661962
normal,3000,534,0.5026376486069831
normal,3000,535,0.4424308047762502
normal,3000,536,0.1530709580013591
normal,3000,537,0.4129802107731633
normal,3000,538,0.4479335449090092
normal,3000,539,0.4270375760235815
normal,3000,540,0.4362111892874556
normal,3000,541,0.4177898629400037
normal,3000,542,0.4345801020328425
normal,3000,543,0.406106438617628
normal,3000,544,0.4099653279809422
normal,3000,545,0.4528086879508942
normal,3000,546,0.1327309128158598
normal,3000,547,0.548609933989881
normal,3000,548,0.4239024920234748
normal,3000,549,0.399023408826056
normal,3000,550,0.4318457729801866
normal,3000,551,0.4754902878514045
normal,3000,552,0.4341022642934344
normal,3000,553,0.1910493203190866
normal,3000,554,0.2255972708053412
normal,3000,555,0.3284821338770743
normal,3000,556,0.4730573149738868
normal,3000,557,0.2196061507986323
normal,3000,558,0.1710461025491118
normal,3000,559,0.4663994111279203
normal,3000,560,0.4275649594495082
normal,3000,561,0.4464848590852089
normal,3000,562,0.4391281843495253
normal,3000,563,0.2315852946092497
normal,3000,564,0.5409704548363218
normal,3000,565,0.4337811999693782
normal,3000,566,0.2107248301325173
normal,3000,567,0.5429477874532955
normal,3000,568,0.4253505764875294
normal,3000,569,0.5293656908156988
normal,3000,570,0.2060786418295158
normal,3000,571,0.1689175134665329
normal,3000,572,0.4323511417987184
normal,3000,573,0.4478417097186164
normal,3000,574,0.4592254174290582
normal,3000,575,0.4274233318143574
normal,3000,576,0.4355535142782046
normal,3000,577,0.5194428486244752
normal,3000,578,0.4531732500417679
normal,3000,579,0.0968754487805559
normal,3000,580,0.1327309128158598
normal,3000,581,0.452645550427546
normal,3000,582,0.4380767004576477
normal,3000,583,0.2196061507986323
normal,3000,584,0.4642110005671533
normal,3000,585,0.2232709200018267
normal,3000,586,0.4630711253495264
normal,3000,587,0.3280345569733779
normal,3000,588,0.153315896391917
normal,3000,589,0.400559457126275
normal,3000,590,0.4466195256459072
normal,3000,591,0.5899655112362594
normal,3000,592,0.4348270948952487
normal,3000,593,0.4428565282139312
normal,3000,594,0.3735475003856188
normal,3000,595,0.0915863625207323
normal,3000,596,0.4277206708619357
normal,3000,597,0.4446049087931884
normal,3000,598,0.4711588624294012
normal,3000,599,0.3397815054163246
