seed,episode_id,R_max
3000,523,0.5409889232268645
3000,524,0.4419597561501857
3000,525,0.5618959877858274
3000,526,0.4316626823957445
3000,527,0.4330826945538005
3000,528,0.4354740156909258
3000,529,0.4261162835177207
3000,530,0.1905842294840006
3000,531,0.4374011422405107
3000,532,0.2401063036169477
3000,533,0.1807063643661962
3000,534,0.5026376486069831
3000,535,0.4424308047762502
3000,536,0.1530709580013591
3000,537,0.4129802107731633
3000,538,0.4479335449090092
3000,539,0.4270375760235815
3000,540,0.4362111892874556
3000,541,0.4177898629400037
3000,542,0.4345801020328425
3000,543,0.406106438617628
3000,544,0.4099653279809422
3000,545,0.4528086879508942
3000,546,0.1327309128158598
3000,547,0.548609933989881
3000,548,0.4239024920234748
3000,549,0.399023408826056
3000,550,0.4318457729801866
3000,551,0.4754902878514045
3000,552,0.4341022642934344
3000,553,0.1910493203190866
3000,554,0.2255972708053412
3000,555,0.3284821338770743
3000,556,0.4730573149738868
3000,557,0.2196061507986323
3000,558,0.1710461025491118
3000,559,0.4663994111279203
3000,560,0.4275649594495082
3000,561,0.4464848590852089
3000,562,0.4391281843495253
3000,563,0.2315852946092497
3000,564,0.5409704548363218
3000,565,0.4337811999693782
3000,566,0.2107248301325173
3000,567,0.5429477874532955
3000,568,0.4253505764875294
3000,569,0.5293656908156988
3000,570,0.2060786418295158
3000,571,0.1689175134665329
3000,572,0.4323511417987184
3000,573,0.4478417097186164
3000,574,0.4592254174290582
3000,575,0.4274233318143574
3000,576,0.4355535142782046
3000,577,0.5194428486244752
3000,578,0.4531732500417679
3000,579,0.0968754487805559
3000,580,0.1327309128158598
3000,581,0.452645550427546
3000,582,0.4380767004576477
3000,583,0.2196061507986323
3000,584,0.4642110005671533
3000,585,0.2232709200018267
3000,586,0.4630711253495264
3000,587,0.3280345569733779
3000,588,0.153315896391917
3000,589,0.400559457126275
3000,590,0.4466195256459072
3000,591,0.5899655112362594
3000,592,0.4348270948952487
3000,593,0.4428565282139312
3000,594,0.3735475003856188
3000,595,0.0915863625207323
3000,596,0.4277206708619357
3000,597,0.4446049087931884
3000,598,0.4711588624294012
3000,599,0.3397815054163246
